[20:32:28 083]:   Thread start. id=15068
[21:19:53 587]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 619]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 630]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 661]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 685]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 703]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 713]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 738]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 747]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 780]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 802]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 821]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 833]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 863]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 873]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 898]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 906]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 939]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 948]:   After getRealTimeImageTemperature in DataDeal
[21:19:53 986]:   Before getRealTimeImageTemperature in DataDeal
[21:19:53 995]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 022]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 030]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 063]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 071]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 103]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 110]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 136]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 144]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 183]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 192]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 226]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 234]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 261]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 271]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 302]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 312]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 344]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 352]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 389]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 407]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 423]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 434]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 463]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 474]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 507]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 518]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 543]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 554]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 581]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 591]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 626]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 634]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 666]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 674]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 702]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 710]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 742]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 750]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 783]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 791]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 825]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 833]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 858]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 869]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 897]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 906]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 944]:   Before getRealTimeImageTemperature in DataDeal
[21:19:54 952]:   After getRealTimeImageTemperature in DataDeal
[21:19:54 986]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 004]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 026]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 035]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 062]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 072]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 105]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 125]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 144]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 153]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 186]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 202]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 223]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 246]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 269]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 287]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 304]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 315]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 341]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 354]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 381]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 392]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 421]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 432]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 462]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 473]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 503]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 513]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 543]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 554]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 579]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 593]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 621]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 632]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 668]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 676]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 701]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 710]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 741]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 750]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 780]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 788]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 829]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 853]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 902]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 914]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 942]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 951]:   After getRealTimeImageTemperature in DataDeal
[21:19:55 986]:   Before getRealTimeImageTemperature in DataDeal
[21:19:55 994]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 023]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 031]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 063]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 077]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 104]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 118]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 147]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 155]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 182]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 191]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 222]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 231]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 264]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 274]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 298]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 307]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 339]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 348]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 384]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 392]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 423]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 442]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 465]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 483]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 504]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 515]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 538]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 549]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 580]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 592]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 621]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 631]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 658]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 669]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 699]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 711]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 747]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 756]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 788]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 796]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 824]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 832]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 863]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 871]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 908]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 926]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 945]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 954]:   After getRealTimeImageTemperature in DataDeal
[21:19:56 982]:   Before getRealTimeImageTemperature in DataDeal
[21:19:56 990]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 022]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 042]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 061]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 071]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 102]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 113]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 144]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 164]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 185]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 197]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 227]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 237]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 262]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 277]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 303]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 313]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 343]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 352]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 379]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 386]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 421]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 429]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 467]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 474]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 500]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 508]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 542]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 549]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 585]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 595]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 625]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 633]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 658]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 666]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 701]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 710]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 742]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 750]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 785]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 794]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 819]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 827]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 859]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 868]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 908]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 916]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 942]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 951]:   After getRealTimeImageTemperature in DataDeal
[21:19:57 983]:   Before getRealTimeImageTemperature in DataDeal
[21:19:57 992]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 025]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 033]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 059]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 067]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 100]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 108]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 142]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 150]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 182]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 191]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 224]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 232]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 265]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 275]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 300]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 309]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 342]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 352]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 384]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 393]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 419]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 428]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 459]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 467]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 502]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 511]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 542]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 550]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 587]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 609]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 621]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 632]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 662]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 673]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 704]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 715]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 744]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 755]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 780]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 791]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 823]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 844]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 864]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 878]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 899]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 907]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 940]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 949]:   After getRealTimeImageTemperature in DataDeal
[21:19:58 980]:   Before getRealTimeImageTemperature in DataDeal
[21:19:58 989]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 022]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 029]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 062]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 087]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 100]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 108]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 143]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 152]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 185]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 203]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 223]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 232]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 257]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 268]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 300]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 307]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 345]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 354]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 379]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 387]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 423]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 445]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 463]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 475]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 500]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 512]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 542]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 553]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 581]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 594]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 624]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 635]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 664]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 677]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 705]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 716]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 748]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 760]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 789]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 801]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 824]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 836]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 864]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 876]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 911]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 933]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 950]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 968]:   After getRealTimeImageTemperature in DataDeal
[21:19:59 982]:   Before getRealTimeImageTemperature in DataDeal
[21:19:59 993]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 024]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 032]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 065]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 073]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 100]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 109]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 141]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 150]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 184]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 193]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 221]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 230]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 263]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 274]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 303]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 312]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 341]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 352]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 382]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 391]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 424]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 434]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 460]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 472]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 512]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 522]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 547]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 556]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 580]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 590]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 626]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 636]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 695]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 708]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 758]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 768]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 793]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 802]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 825]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 835]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 872]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 879]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 908]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 916]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 954]:   Before getRealTimeImageTemperature in DataDeal
[21:20:00 963]:   After getRealTimeImageTemperature in DataDeal
[21:20:00 989]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 000]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 025]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 039]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 076]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 086]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 110]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 120]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 159]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 172]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 194]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 202]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 237]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 248]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 273]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 286]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 309]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 323]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 365]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 379]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 386]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 397]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 420]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 432]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 472]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 483]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 518]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 530]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 545]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 558]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 581]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 592]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 618]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 626]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 661]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 669]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 706]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 730]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 739]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 755]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 780]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 790]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 829]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 849]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 861]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 875]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 903]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 911]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 946]:   Before getRealTimeImageTemperature in DataDeal
[21:20:01 965]:   After getRealTimeImageTemperature in DataDeal
[21:20:01 983]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 001]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 019]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 027]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 071]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 093]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 103]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 116]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 145]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 158]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 189]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 204]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 225]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 232]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 262]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 273]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 303]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 313]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 346]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 355]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 380]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 389]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 430]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 457]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 466]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 483]:   After getRealTimeImageTemperature in DataDeal
[21:20:02 501]:   Before getRealTimeImageTemperature in DataDeal
[21:20:02 518]:   After getRealTimeImageTemperature in DataDeal
